序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location
17,2023-07-21 08:01:14,13 km/h,0.2 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇安仁大道1599号;安仁大道辅路,集美北大道-安仁大道辅路交叉路口;厦门鹭燕制药有限公司,厦门中林机械有限公司,立林大厦宿舍楼",闽D1YX58,西南(217),"118.001856,24.600735"
18,2023-07-21 08:01:16,11 km/h,0.21 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇安仁大道1599号;安仁大道辅路,集美北大道-安仁大道辅路交叉路口;厦门鹭燕制药有限公司,厦门中林机械有限公司,立林大厦宿舍楼",闽D1YX58,西南(243),"118.001817,24.600696"
19,2023-07-21 08:01:18,10 km/h,0.21 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇安仁大道1599号;安仁大道辅路,集美北大道-安仁大道辅路交叉路口;厦门鹭燕制药有限公司,厦门中林机械有限公司,立林大厦宿舍楼",闽D1YX58,偏西(282),"118.001794,24.600694"
20,2023-07-21 08:01:20,15 km/h,0.22 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇安仁大道1599号;安仁大道辅路,集美北大道-安仁大道辅路交叉路口;厦门中林机械有限公司,厦门鹭燕制药有限公司,立林大厦宿舍楼",闽D1YX58,西北(310),"118.001742,24.600735"
21,2023-07-21 08:01:22,19 km/h,0.22 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇安仁大道1599号;安仁大道辅路,集美北大道-安仁大道辅路交叉路口;厦门中林机械有限公司,厦门鹭燕制药有限公司,立林大厦宿舍楼",闽D1YX58,西北(325),"118.001708,24.600763"
22,2023-07-21 08:01:35,41 km/h,0.34 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;打铁行路;厦门厦工机械股份有限公司,盛鑫隆超市998物流园店,英仕卫浴面试报道集合点",闽D1YX58,西北(320),"118.00097,24.601569"
23,2023-07-21 08:01:51,19 km/h,0.46 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇安仁大道1499;安仁大道,安仁大道-铁山路交叉路口;客家湖洋蒸鸡,联杰公寓,厦门通威饲料有限公司(安仁大道)",闽D1YX58,西北(314),"118.000149,24.602343"
24,2023-07-21 08:01:55,11 km/h,0.47 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;安仁大道1501;福建同杰酒业总部,厦工机械工业园,日丰管(三社路店)",闽D1YX58,西北(326),"118.000017,24.602393"
25,2023-07-21 08:01:57,8 km/h,0.47 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;安仁大道1501;福建同杰酒业总部,厦工机械工业园,日丰管(三社路店)",闽D1YX58,西北(314),"118.000001,24.602405"
26,2023-07-21 08:01:59,7 km/h,0.48 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;安仁大道1501;福建同杰酒业总部,厦工机械工业园,日丰管(三社路店)",闽D1YX58,西北(301),"117.999966,24.602426"
27,2023-07-21 08:02:03,9 km/h,0.48 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;安仁大道1501;福建同杰酒业总部,厦工机械工业园,日丰管(三社路店)",闽D1YX58,西北(294),"117.999879,24.602449"
28,2023-07-21 08:02:05,8 km/h,0.49 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;铁山路585号;福建同杰酒业总部,厦工机械工业园,日丰管(三社路店)",闽D1YX58,西北(317),"117.999843,24.602478"
29,2023-07-21 08:02:15,17 km/h,0.55 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇安仁大道1489;安仁大道辅路,安仁大道-三社路交叉路口;客家湖洋蒸鸡,联杰公寓,双艺美术书法教育(安仁里精品校区)",闽D1YX58,西北(336),"117.999516,24.602899"
30,2023-07-21 08:02:27,8 km/h,0.57 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;杏前路;三社公交站,安仁里小区,三社村交通安全劝导站",闽D1YX58,西北(313),"117.999395,24.603123"
31,2023-07-21 08:02:30,7 km/h,0.58 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;G319(安仁大道);安仁里-1号楼,福建同杰酒业总部,厦工机械工业园",闽D1YX58,西北(295),"117.99934,24.603158"
32,2023-07-21 08:02:31,8 km/h,0.58 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;G319(安仁大道);安仁里-1号楼,福建同杰酒业总部,厦工机械工业园",闽D1YX58,偏西(272),"117.999299,24.603167"
33,2023-07-21 08:02:33,10 km/h,0.59 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;G319(安仁大道);安仁里-1号楼,福建同杰酒业总部,厦工机械工业园",闽D1YX58,偏西(256),"117.99927,24.60316"
34,2023-07-21 08:02:35,11 km/h,0.59 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;G319(安仁大道);安仁里-1号楼,福建同杰酒业总部,厦工机械工业园",闽D1YX58,西南(228),"117.999216,24.603122"
35,2023-07-21 08:02:37,11 km/h,0.6 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;G319(安仁大道);安仁里-1号楼,福建同杰酒业总部,厦工机械工业园",闽D1YX58,偏南(190),"117.999207,24.603055"
36,2023-07-21 08:02:39,8 km/h,0.6 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇安仁大道1489号;安仁大道,安仁大道辅路-三社路交叉路口;客家湖洋蒸鸡,三社路口沙县小吃,福晋牛肉馆(三社店)",闽D1YX58,偏南(160),"117.99922,24.603005"
37,2023-07-21 08:02:41,17 km/h,0.61 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇安仁大道1489号;安仁大道,安仁大道辅路-三社路交叉路口;客家湖洋蒸鸡,三社路口沙县小吃,福晋牛肉馆(三社店)",闽D1YX58,东南(127),"117.999292,24.602957"
38,2023-07-21 08:02:43,21 km/h,0.63 km, ,在线 / 行驶,福建省厦门市集美区;集灌路安仁大道S507;佳贝特服饰有限公司,闽D1YX58,东南(140),"117.999376,24.602876"
39,2023-07-21 08:03:05,51 km/h,0.86 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;S507(杏前路);立林数智生活产业科创基地,厦门鹭燕制药有限公司,厦门通威饲料有限公司(安仁大道)",闽D1YX58,东南(144),"118.000799,24.601236"
40,2023-07-21 08:03:25,0 km/h,0.86 km,0秒 / 0秒,在线 / 无效定位,"福建省厦门市集美区灌口镇;S507(杏前路);立林数智生活产业科创基地,厦门鹭燕制药有限公司,厦门通威饲料有限公司(安仁大道)",闽D1YX58,正北(0),"118.000799,24.601236"
41,2023-07-21 08:03:35,75 km/h,1.43 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;S507(杏前路);壹辉鸿(厦门)钢结构工程加工基地,消防安装改造,飞美贸易有限公司",闽D1YX58,东南(144),"118.004254,24.597196"
42,2023-07-21 08:04:05,69 km/h,2 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道杏前路195号;杏前路,安仁大道-杏前路交叉路口;北方饭店(杏前路店),林家小苑,凤凰花城锦鲤",闽D1YX58,东南(141),"118.007651,24.593037"
43,2023-07-21 08:04:09,67 km/h,2.1 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道;G319辅路;金鑫超市(杏前路店),前场好开心超市,林家小苑",闽D1YX58,东南(133),"118.008261,24.592404"
44,2023-07-21 08:04:33,66 km/h,2.5 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道;S507(杏前路);莱邦家具,万年青水泥(杏前路店),凤凰花城一期-73号楼",闽D1YX58,东南(122),"118.011632,24.590372"
45,2023-07-21 08:04:35,68 km/h,2.52 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道杏前路189-113号;杏前路,锦园西路-杏前路辅路交叉路口;莱邦家具,凤凰花城,市头崎",闽D1YX58,东南(124),"118.011788,24.590277"
46,2023-07-21 08:05:05,75 km/h,3.12 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道;前场村市头39号;杏林西滨立交桥,厦门立宏达汽车修理厂,文进摩托修配",闽D1YX58,东南(124),"118.016629,24.587199"
47,2023-07-21 08:05:35,68 km/h,3.78 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道杏前路145号;杏前路,中宛一路-海翔大道辅路交叉路口;厦门志达工贸有限公司,聚镇5幢,厦门三鑫荣房屋设备有限公司(锦园中医院西)",闽D1YX58,东南(130),"118.021833,24.583557"
48,2023-07-21 08:05:38,63 km/h,3.85 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道杏前路145号;杏前路,中宛一路-海翔大道辅路交叉路口;厦门志达工贸有限公司,聚镇5幢,厦门三鑫荣房屋设备有限公司(锦园中医院西)",闽D1YX58,东南(132),"118.022354,24.583133"
49,2023-07-21 08:06:05,59 km/h,4.25 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道杏前路135-2-107室;杏前路,锦园东路-杏前路辅路交叉路口;万世辉家具城,忠泉床垫,云创金融",闽D1YX58,东南(133),"118.025293,24.58072"
50,2023-07-21 08:06:15,49 km/h,4.4 km, ,在线 / 行驶,福建省厦门市集美区;杏前路集灌路S507;公厕,闽D1YX58,东南(143),"118.026275,24.579678"
51,2023-07-21 08:06:35,56 km/h,4.68 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道;杏前路150号;锦园居住区,厦门市米基霖科技开发有限公司,废品回收",闽D1YX58,东南(146),"118.027766,24.57758"
52,2023-07-21 08:06:46,70 km/h,4.9 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道杏前路134号;杏前路,董任路-杏前路辅路交叉路口;劳保批发(杏前路店),邱厝社,厦门富新预应力钢筋有限公司",闽D1YX58,东南(132),"118.029107,24.576052"
53,2023-07-21 08:06:54,76 km/h,5.04 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道;杏前路138-2号;捷哥城市配送,汇乑科技,鑫源二手车(杏前路)",闽D1YX58,东南(121),"118.030225,24.575288"
54,2023-07-21 08:07:05,68 km/h,5.26 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道杏前路101号;杏前路,董任路-杏前路辅路交叉路口;厦门陌时文化传播有限公司,厦门集美区杏林摩托车检测站,夏商物流有限公司(杏林库区)",闽D1YX58,东南(118),"118.032178,24.574356"
55,2023-07-21 08:07:10,65 km/h,5.37 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道杏前路107号;杏前路,董任路-杏前路辅路交叉路口;厦门市公安局集美分局交警大队车驾管服务站,夏商物流有限公司(杏林库区),厦门市公安局集美分局警务辅助人员大队",闽D1YX58,偏东(111),"118.033167,24.57392"
56,2023-07-21 08:07:15,65 km/h,5.46 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道;杏前路132号;厦门市公安局集美分局警务辅助人员大队,厦门市公安局集美分局交警大队车驾管服务站,集美保安",闽D1YX58,偏东(100),"118.034025,24.5737"
57,2023-07-21 08:07:19,66 km/h,5.53 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道;杏前路130号;交通大厦(杏前路辅路),厦门杏林汽车站,新天地幼儿园",闽D1YX58,偏东(89),"118.034743,24.573644"
58,2023-07-21 08:07:25,68 km/h,5.65 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道;杏前路9号;糖厂生活区,交通大厦(杏前路辅路),杏糖生活片区",闽D1YX58,偏东(78),"118.035877,24.573747"
59,2023-07-21 08:07:35,71 km/h,5.83 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道;集灌路;左邻全屋定制五金超市,优聚诚品新车二手车,气动工具五金劳保迷彩系列批发",闽D1YX58,偏东(81),"118.037632,24.574025"
60,2023-07-21 08:07:40,73 km/h,5.95 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;杏前路40-118号;内茂北公交站,黄金回收,锐航广告",闽D1YX58,偏东(88),"118.038821,24.57414"
61,2023-07-21 08:07:43,72 km/h,6.01 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道杏前路71;杏前路,杏林北路-杏前路辅路交叉路口;旺驰驾校,极速汽车模拟驾驶训练馆,内茂社区公园",闽D1YX58,偏东(99),"118.039424,24.574097"
62,2023-07-21 08:07:55,82 km/h,6.27 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;杏前路30号-1-108号;翔豪来家具(振兴祥大厦店),货特多(厦门店),吉易达篷布厂",闽D1YX58,偏东(89),"118.041948,24.573853"
63,2023-07-21 08:08:05,86 km/h,6.48 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道杏前路44;杏前路,文滨路-纺织路交叉路口;厦门市公路局杏林公路管理站,惠鹭石化加油站,厦门市第十中学(北门)",闽D1YX58,偏东(86),"118.044025,24.573905"
64,2023-07-21 08:08:35,77 km/h,7.13 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;杏前路20号;钦嘉盛电动工具,金博鹭通讯,家舒家具",闽D1YX58,偏东(95),"118.050508,24.573461"
65,2023-07-21 08:08:46,73 km/h,7.38 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道苑西路107号;319国道,杏前路-苑亭路交叉路口;万古定制家居,捷适·和家青年公寓,厦门农商银行(杏苑支行)",闽D1YX58,偏东(99),"118.052912,24.573141"
66,2023-07-21 08:08:51,71 km/h,7.47 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道杏前路12-15号;杏前路,文滨路-纺织东路交叉路口;亦山堂,潮味猪杂汤粉世家,望北楼",闽D1YX58,偏东(110),"118.053828,24.572881"
67,2023-07-21 08:09:05,63 km/h,7.72 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道文滨路22号;319国道,文滨路-纺织东路交叉路口;厦门市洪合顺贸易有限公司,华创小区,文滨公园",闽D1YX58,东南(114),"118.055987,24.571888"
68,2023-07-21 08:09:19,14 km/h,7.91 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道杏滨路2-2号楼;319国道,文滨路-杏滨路辅路交叉路口;文滨公园,杏林街道铁路护路工作站,海洋综合执法执勤点",闽D1YX58,东南(123),"118.057692,24.571066"
69,2023-07-21 08:09:21,9 km/h,7.92 km, ,在线 / 行驶,福建省厦门市集美区;成功大道X406;杏林东路立交主线桥,闽D1YX58,偏东(99),"118.057748,24.571036"
70,2023-07-21 08:09:23,9 km/h,7.92 km, ,在线 / 行驶,福建省厦门市集美区;成功大道X406;杏林东路立交主线桥,闽D1YX58,偏东(111),"118.057771,24.571028"
71,2023-07-21 08:09:27,4 km/h,7.93 km, ,在线 / 行驶,福建省厦门市集美区;成功大道X406;杏林东路立交主线桥,闽D1YX58,偏东(94),"118.057823,24.571023"
72,2023-07-21 08:09:34,25 km/h,7.95 km, ,在线 / 行驶,福建省厦门市集美区;杏锦路杏林东路立交主线桥G228;杏林东路立交主线桥,闽D1YX58,东南(113),"118.05804,24.570975"
73,2023-07-21 08:09:35,25 km/h,7.95 km, ,在线 / 行驶,福建省厦门市集美区;杏锦路杏林东路立交主线桥G228;杏林东路立交主线桥,闽D1YX58,东南(113),"118.05804,24.570975"
74,2023-07-21 08:10:04,16 km/h,8.09 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏林互通立交桥);厦门市集美区杏东小学,禹洲中央海岸二期-4号楼,禹洲中央海岸二期-5号楼",闽D1YX58,东南(113),"118.059293,24.570446"
75,2023-07-21 08:10:05,11 km/h,8.1 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏林互通立交桥);厦门市集美区杏东小学,禹洲中央海岸二期-4号楼,禹洲中央海岸二期-5号楼",闽D1YX58,东南(126),"118.059364,24.570419"
76,2023-07-21 08:10:14,11 km/h,8.12 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(旧);厦门市集美区杏东小学,海洋综合执法执勤点,禹洲中央海岸",闽D1YX58,东南(130),"118.059598,24.570328"
77,2023-07-21 08:10:16,5 km/h,8.12 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(旧);厦门市集美区杏东小学,海洋综合执法执勤点,禹洲中央海岸",闽D1YX58,东南(115),"118.059629,24.57031"
78,2023-07-21 08:10:20,5 km/h,8.13 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(旧);厦门市集美区杏东小学,海洋综合执法执勤点,禹洲中央海岸",闽D1YX58,东南(126),"118.059696,24.57029"
79,2023-07-21 08:10:23,6 km/h,8.13 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(旧);厦门市集美区杏东小学,海洋综合执法执勤点,禹洲中央海岸",闽D1YX58,偏东(111),"118.059725,24.570278"
80,2023-07-21 08:10:34,13 km/h,8.16 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏林互通立交桥);禹洲中央海岸二期-4号楼,禹洲中央海岸二期-5号楼,厦门市集美区杏东小学",闽D1YX58,东南(113),"118.059988,24.570194"
81,2023-07-21 08:10:38,7 km/h,8.17 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏林互通立交桥);禹洲中央海岸二期-4号楼,禹洲中央海岸二期-5号楼,厦门市集美区杏东小学",闽D1YX58,偏东(100),"118.060105,24.570147"
82,2023-07-21 08:10:41,16 km/h,8.18 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(旧);厦门市集美区杏东小学,禹洲中央海岸,禹洲中央海岸二期",闽D1YX58,偏东(111),"118.060196,24.570113"
83,2023-07-21 08:10:44,12 km/h,8.19 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏林互通立交桥);禹洲中央海岸二期-4号楼,禹洲中央海岸二期-5号楼,禹洲中央海岸二期3号楼",闽D1YX58,东南(125),"118.060304,24.570059"
84,2023-07-21 08:10:48,11 km/h,8.21 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏林互通立交桥);禹洲中央海岸二期-4号楼,禹洲中央海岸二期-5号楼,禹洲中央海岸二期3号楼",闽D1YX58,东南(115),"118.060404,24.569991"
85,2023-07-21 08:11:04,20 km/h,8.27 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏林互通立交桥);禹洲中央海岸二期-5号楼,禹洲中央海岸二期-4号楼,禹洲中央海岸二期-6号楼",闽D1YX58,东南(119),"118.06098,24.569753"
86,2023-07-21 08:11:08,11 km/h,8.29 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏林互通立交桥);禹洲中央海岸二期-5号楼,禹洲中央海岸二期-4号楼,禹洲中央海岸二期-6号楼",闽D1YX58,偏东(111),"118.061126,24.569659"
87,2023-07-21 08:11:23,13 km/h,8.35 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道宁海五路96;319国道,宁海三路-宁海二路交叉路口;禹洲中央海岸二期,四季童话幼儿园,四季童话",闽D1YX58,东南(123),"118.06167,24.56943"
88,2023-07-21 08:11:29,18 km/h,8.37 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道宁海五路96号;319国道,宁海三路-宁海二路交叉路口;禹洲中央海岸二期,四季童话幼儿园,四季童话",闽D1YX58,偏东(112),"118.061878,24.56932"
89,2023-07-21 08:11:34,20 km/h,8.39 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道宁海五路96号;319国道,宁海三路-宁海二路交叉路口;禹洲中央海岸二期,四季童话幼儿园,四季童话",闽D1YX58,东南(116),"118.062072,24.569238"
90,2023-07-21 08:12:08,32 km/h,8.59 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏林大桥);禹洲中央海岸东北侧停车场,禹州中央海岸的民宿(宁宝/杏东店),四季童话幼儿园",闽D1YX58,东南(113),"118.063898,24.56849"
91,2023-07-21 08:12:38,37 km/h,8.87 km, ,在线 / 行驶,福建省厦门市集美区;成功大道杏林大桥X406;四季童话幼儿园,闽D1YX58,东南(114),"118.066369,24.567428"
92,2023-07-21 08:13:08,39 km/h,9.19 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道集杏海堤98号;319国道,宁海路-宁海二路交叉路口;厦门园林博览苑(南门),杏林桥观景,厦门园林博览苑花之门",闽D1YX58,东南(116),"118.069214,24.566205"
93,2023-07-21 08:13:38,51 km/h,9.58 km, ,在线 / 行驶,福建省厦门市集美区集美街道;G319(杏林大桥);,闽D1YX58,东南(116),"118.072701,24.564744"
94,2023-07-21 08:14:08,37 km/h,9.98 km, ,在线 / 行驶,"福建省厦门市集美区集美街道银江路46-48号;319国道;杏林大桥,厦门市公路桥隧维护中心集美园博苑路灯管理站(西北门),集杏海堤停车场",闽D1YX58,东南(116),"118.076311,24.563142"
95,2023-07-21 08:14:38,35 km/h,10.32 km, ,在线 / 行驶,福建省厦门市集美区集美街道;319国道;杏林大桥,闽D1YX58,东南(113),"118.079368,24.561837"
96,2023-07-21 08:15:08,48 km/h,10.69 km, ,在线 / 行驶,福建省厦门市集美区集美街道;杏前路;,闽D1YX58,东南(114),"118.0827,24.560442"
97,2023-07-21 08:15:38,57 km/h,11.12 km, ,在线 / 行驶,福建省厦门市集美区集美街道;G319(杏林大桥);,闽D1YX58,东南(114),"118.086492,24.558788"
98,2023-07-21 08:16:09,61 km/h,11.66 km, ,在线 / 行驶,福建省厦门市集美区集美街道;G319(杏林大桥);,闽D1YX58,东南(114),"118.091363,24.556719"
99,2023-07-21 08:16:39,79 km/h,12.27 km, ,在线 / 行驶,"福建省厦门市集美区集美街道渔港西路12号;319国道,海堤路-滨海路交叉路口;厦门大桥,象屿闽台中心渔港冷链物流中心,福建乐事信息科技有限公司",闽D1YX58,东南(113),"118.096825,24.55438"
100,2023-07-21 08:16:56,80 km/h,12.68 km, ,在线 / 行驶,福建省厦门市湖里区;成功大道杏林大桥X406;杏林大桥,闽D1YX58,东南(122),"118.100476,24.552763"
101,2023-07-21 08:17:03,81 km/h,12.84 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道渔港西路12号;319国道,渔港西路-渔港中路交叉路口;厦门海堤纪念碑文,厦门程泰食品有限公司,象屿闽台中心渔港冷链物流中心",闽D1YX58,东南(133),"118.101718,24.551905"
102,2023-07-21 08:17:09,81 km/h,12.95 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道渔港西路14号;319国道,渔港西路-渔港中路交叉路口;厦门程泰食品有限公司,厦门海堤纪念碑文,川榕沙茶面",闽D1YX58,东南(140),"118.102482,24.551174"
103,2023-07-21 08:17:11,80 km/h,13.02 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道渔港东路20号;319国道,渔港西路-渔港中路交叉路口;川榕沙茶面,亚泉餐饮,天然健康",闽D1YX58,东南(145),"118.10289,24.550691"
104,2023-07-21 08:17:19,81 km/h,13.2 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;G319(长岸路);魏建有水产批发,叶晓聪水产店,城峰三文鱼批发",闽D1YX58,东南(156),"118.103757,24.54926"
105,2023-07-21 08:17:25,78 km/h,13.33 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道渔港东路10号146;成功大道,长岸路-成功大道交叉路口;湖里派出所夏商水产批发市场警务室,湖里派出所夏商警务室,厦门市路桥管理有限公司年费管理中心",闽D1YX58,偏南(167),"118.104153,24.548119"
106,2023-07-21 08:17:36,73 km/h,13.56 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道渔港东路10号-116;港中路,港东路-港中路交叉路口;厦门市水产品批发市场管理处,爱海鲜,欣海陆宴古巴皇冠活冻龙虾专卖店",闽D1YX58,偏南(177),"118.104455,24.546027"
107,2023-07-21 08:17:39,74 km/h,13.61 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;成功大道;夏商水产海鲜专营,厦门市水产品批发市场质量安全保障中心,高崎渔港综合管理楼",闽D1YX58,偏南(178),"118.104466,24.545652"
108,2023-07-21 08:17:47,74 km/h,13.79 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路X404;港东路,闽D1YX58,偏南(187),"118.104351,24.543966"
109,2023-07-21 08:17:58,80 km/h,14.03 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;保税隧道;厦门轨道交通集团高崎综合楼,高崎渔港综合管理楼,东南研学院",闽D1YX58,偏南(198),"118.10386,24.54191"
110,2023-07-21 08:18:09,87 km/h,14.28 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;环岛路;厦门市烟草公司卷烟物流配送中心,高殿水库,裕雄高殿",闽D1YX58,西南(208),"118.102863,24.539787"
111,2023-07-21 08:18:11,84 km/h,14.31 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;环岛路;厦门市烟草公司卷烟物流配送中心,云创智谷-A栋,中国烟草厦门市烟草物流有限公司",闽D1YX58,西南(209),"118.102749,24.539594"
112,2023-07-21 08:18:41,40 km/h,14.86 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路环岛线S318;厦门北例检所,闽D1YX58,西南(213),"118.099611,24.535531"
113,2023-07-21 08:19:00,39 km/h,15.07 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长岸路;豪享来配送中心,广祥茶咖食品,老K酒仓",闽D1YX58,西南(220),"118.098333,24.533977"
114,2023-07-21 08:19:11,45 km/h,15.19 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道殿前一路1024号;长岸路,长岸路辅路-殿前一路辅路交叉路口;厦门公路路政管理所疏港路中队,西埭公寓,神山",闽D1YX58,西南(218),"118.097595,24.53319"
115,2023-07-21 08:19:41,52 km/h,15.56 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长岸路1866;中国电信殿前分局-电信大楼,厦门钰鸣网络科技有限公司,厦门外国语学校(湖里分校)",闽D1YX58,西南(214),"118.095528,24.530444"
116,2023-07-21 08:19:57,42 km/h,15.78 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道长岸路1818号;长岸路,长浩路-长岸路辅路交叉路口;分源宫,芳辉教育广场,石锅鱼小炒系列",闽D1YX58,西南(209),"118.094288,24.528835"
117,2023-07-21 08:20:12,55 km/h,15.98 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路环岛线S318;阿伟不锈钢加工,闽D1YX58,西南(215),"118.093178,24.527305"
118,2023-07-21 08:20:32,51 km/h,16.25 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路环岛线S318;火凤凰老鹰艺术传媒,闽D1YX58,偏南(195),"118.091848,24.525138"
119,2023-07-21 08:20:42,60 km/h,16.4 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长岸路482;福厦经贸电影产业园,EnMetaBox壹媒达科技,海发商务大厦-A座",闽D1YX58,偏南(190),"118.091545,24.523889"
120,2023-07-21 08:21:12,65 km/h,17.01 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长岸路436号;酒空间,长岸路414-416号楼,三航公寓-3号楼",闽D1YX58,偏南(194),"118.090209,24.518512"
121,2023-07-21 08:21:33,5 km/h,17.18 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长岸路394号;三航公寓-8号楼,长岸路388-392号楼,三航公寓9号楼",闽D1YX58,西南(212),"118.089833,24.517049"
122,2023-07-21 08:21:35,8 km/h,17.18 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长岸路394号;三航公寓-8号楼,长岸路388-392号楼,三航公寓9号楼",闽D1YX58,偏南(195),"118.089817,24.517019"
123,2023-07-21 08:21:42,14 km/h,17.2 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长岸路430号;印华地砖厂有限公司,印华01号楼,长岸路388-392号楼",闽D1YX58,偏南(191),"118.089762,24.516781"
124,2023-07-21 08:21:44,13 km/h,17.21 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长岸路430号;印华地砖厂有限公司,印华01号楼,长岸路388-392号楼",闽D1YX58,偏南(183),"118.089754,24.516718"
125,2023-07-21 08:21:50,5 km/h,17.23 km, ,在线 / 行驶,"福建省厦门市湖里区象屿保税区长岸路388-392号;长岸路,长岸路辅路-悦华路交叉路口;长岸路入口(南向),小呗君烧肉自助,中国林派花道茶书院",闽D1YX58,偏南(193),"118.089743,24.516598"
